10.4,1.039,0.06823,-0.000606,0.03078,-0.0284,-1.649,10.66,-0.2293,0.002596,0.3146,-0.05753,-9.007,0,0,0,10,0,111,0.0006678,0.006589,-0.0001286,-0.00186,-0.006147,-0.07381
10.5,1.039,0.06888,-0.0006189,0.03059,-0.02902,-1.657,10.77,-0.2388,0.002677,0.3178,-0.05947,-9.172,0,0,0,10,0,111,0.0006324,0.006526,-0.0001287,-0.001885,-0.006142,-0.07249
10.6,1.039,0.06953,-0.0006318,0.0304,-0.02963,-1.664,10.87,-0.2486,0.002761,0.321,-0.06145,-9.337,0,0,0,10,0,111,0.0005976,0.006463,-0.0001288,-0.001915,-0.006134,-0.07121
10.7,1.039,0.07017,-0.0006447,0.03021,-0.03024,-1.671,10.98,-0.2586,0.002848,0.3243,-0.06348,-9.504,0,0,0,10,0,111,0.0005632,0.006401,-0.0001289,-0.001947,-0.006122,-0.06996
10.8,1.039,0.0708,-0.0006576,0.03001,-0.03085,-1.678,11.08,-0.2688,0.002938,0.3275,-0.06556,-9.671,0,0,0,10,0,111,0.0005294,0.006338,-0.000129,-0.001983,-0.006108,-0.06873
10.9,1.039,0.07143,-0.0006705,0.02981,-0.03146,-1.684,11.18,-0.2793,0.003032,0.3307,-0.06768,-9.839,0,0,0,10,0,111,0.0004961,0.006276,-0.0001291,-0.002021,-0.00609,-0.06753
11,1.039,0.07205,-0.0006834,0.0296,-0.03207,-1.691,11.29,-0.29,0.003129,0.3338,-0.06986,-10.01,0,0,0,10,0,111,0.0004632,0.006214,-0.0001291,-0.002061,-0.00607,-0.06636
11.1,1.039,0.07267,-0.0006963,0.02939,-0.03267,-1.697,11.39,-0.3009,0.003229,0.337,-0.07208,-10.18,0,0,0,10,0,111,0.0004309,0.006152,-0.0001291,-0.002104,-0.006046,-0.06522
11.2,1.039,0.07328,-0.0007092,0.02917,-0.03327,-1.704,11.49,-0.3121,0.003333,0.3402,-0.07435,-10.35,0,0,0,10,0,111,0.000399,0.00609,-0.0001291,-0.002147,-0.00602,-0.0641
11.3,1.039,0.07388,-0.0007221,0.02896,-0.03387,-1.71,11.6,-0.3236,0.00344,0.3433,-0.07666,-10.52,0,0,0,10,0,111,0.0003676,0.006028,-0.000129,-0.002193,-0.005991,-0.063
11.4,1.039,0.07448,-0.000735,0.02873,-0.03447,-1.716,11.7,-0.3353,0.003552,0.3464,-0.07903,-10.69,0,0,0,10,0,111,0.0003366,0.005967,-0.000129,-0.002239,-0.00596,-0.06193
11.5,1.039,0.07507,-0.0007479,0.0285,-0.03506,-1.722,11.8,-0.3472,0.003666,0.3495,-0.08144,-10.86,0,0,0,10,0,111,0.0003061,0.005906,-0.0001289,-0.002286,-0.005926,-0.06088
11.6,1.039,0.07565,-0.0007608,0.02827,-0.03565,-1.728,11.91,-0.3594,0.003785,0.3526,-0.08389,-11.03,0,0,0,10,0,111,0.0002761,0.005845,-0.0001288,-0.002334,-0.005889,-0.05985
11.7,1.039,0.07623,-0.0007736,0.02803,-0.03624,-1.734,12.01,-0.3719,0.003908,0.3557,-0.08639,-11.2,0,0,0,10,0,111,0.0002465,0.005785,-0.0001287,-0.002381,-0.00585,-0.05885
